Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,IsAccurate,LapTimeSeconds,BestStintLap,Degradation,PitLap
RUS,Mercedes,7.0,0 days 00:01:38.082000,SOFT,10.0,1.0,,,True,98.082,96.406,1.6759999999999877,False
RUS,Mercedes,8.0,0 days 00:01:37.862000,SOFT,11.0,1.0,,,True,97.862,96.406,1.4559999999999889,False
RUS,Mercedes,9.0,0 days 00:01:37.730000,SOFT,12.0,1.0,,,True,97.73,96.406,1.323999999999998,False
RUS,Mercedes,10.0,0 days 00:01:37.782000,SOFT,13.0,1.0,,,True,97.782,96.406,1.3759999999999906,False
RUS,Mercedes,13.0,0 days 00:01:37.167000,HARD,2.0,2.0,,,True,97.167,96.234,0.9330000000000069,False
RUS,Mercedes,14.0,0 days 00:01:37.571000,HARD,3.0,2.0,,,True,97.571,96.234,1.3370000000000033,False
RUS,Mercedes,15.0,0 days 00:01:36.922000,HARD,4.0,2.0,,,True,96.922,96.234,0.6880000000000024,False
RUS,Mercedes,16.0,0 days 00:01:36.683000,HARD,5.0,2.0,,,True,96.683,96.234,0.4490000000000123,False
RUS,Mercedes,17.0,0 days 00:01:36.234000,HARD,6.0,2.0,,,True,96.234,96.234,0.0,False
RUS,Mercedes,18.0,0 days 00:01:37.819000,HARD,7.0,2.0,,,True,97.819,96.234,1.585000000000008,False
RUS,Mercedes,19.0,0 days 00:01:37.233000,HARD,8.0,2.0,,,True,97.233,96.234,0.9990000000000094,False
RUS,Mercedes,20.0,0 days 00:01:36.732000,HARD,9.0,2.0,,,True,96.732,96.234,0.49800000000000466,False
RUS,Mercedes,21.0,0 days 00:01:36.769000,HARD,10.0,2.0,,,True,96.769,96.234,0.5350000000000108,False
RUS,Mercedes,22.0,0 days 00:01:36.992000,HARD,11.0,2.0,,,True,96.992,96.234,0.7580000000000098,False
RUS,Mercedes,23.0,0 days 00:01:36.954000,HARD,12.0,2.0,,,True,96.954,96.234,0.7199999999999989,False
RUS,Mercedes,24.0,0 days 00:01:36.736000,HARD,13.0,2.0,,,True,96.736,96.234,0.5020000000000095,False
RUS,Mercedes,25.0,0 days 00:01:36.928000,HARD,14.0,2.0,,,True,96.928,96.234,0.6940000000000026,False
RUS,Mercedes,26.0,0 days 00:01:36.801000,HARD,15.0,2.0,,,True,96.801,96.234,0.5670000000000073,False
RUS,Mercedes,27.0,0 days 00:01:36.815000,HARD,16.0,2.0,,,True,96.815,96.234,0.5810000000000031,False
RUS,Mercedes,28.0,0 days 00:01:36.911000,HARD,17.0,2.0,,,True,96.911,96.234,0.6770000000000067,False
RUS,Mercedes,29.0,0 days 00:01:37.066000,HARD,18.0,2.0,,,True,97.066,96.234,0.8320000000000078,False
RUS,Mercedes,30.0,0 days 00:01:37.186000,HARD,19.0,2.0,,,True,97.186,96.234,0.9520000000000124,False
RUS,Mercedes,33.0,0 days 00:01:35.838000,HARD,2.0,3.0,,,True,95.838,95.065,0.7729999999999961,False
RUS,Mercedes,34.0,0 days 00:01:35.241000,HARD,3.0,3.0,,,True,95.241,95.065,0.17600000000000193,False
RUS,Mercedes,35.0,0 days 00:01:35.772000,HARD,4.0,3.0,,,True,95.772,95.065,0.7070000000000078,False
RUS,Mercedes,36.0,0 days 00:01:35.434000,HARD,5.0,3.0,,,True,95.434,95.065,0.3689999999999998,False
RUS,Mercedes,37.0,0 days 00:01:35.481000,HARD,6.0,3.0,,,True,95.481,95.065,0.4159999999999968,False
RUS,Mercedes,38.0,0 days 00:01:35.479000,HARD,7.0,3.0,,,True,95.479,95.065,0.4140000000000015,False
RUS,Mercedes,39.0,0 days 00:01:35.204000,HARD,8.0,3.0,,,True,95.204,95.065,0.1389999999999958,False
RUS,Mercedes,40.0,0 days 00:01:35.065000,HARD,9.0,3.0,,,True,95.065,95.065,0.0,False
RUS,Mercedes,41.0,0 days 00:01:35.093000,HARD,10.0,3.0,,,True,95.093,95.065,0.028000000000005798,False
RUS,Mercedes,42.0,0 days 00:01:35.136000,HARD,11.0,3.0,,,True,95.136,95.065,0.07099999999999795,False
RUS,Mercedes,43.0,0 days 00:01:35.193000,HARD,12.0,3.0,,,True,95.193,95.065,0.1280000000000001,False
RUS,Mercedes,44.0,0 days 00:01:35.162000,HARD,13.0,3.0,,,True,95.162,95.065,0.09700000000000841,False
RUS,Mercedes,45.0,0 days 00:01:35.276000,HARD,14.0,3.0,,,True,95.276,95.065,0.21099999999999852,False
RUS,Mercedes,46.0,0 days 00:01:36.657000,HARD,15.0,3.0,,,True,96.657,95.065,1.5919999999999987,False
RUS,Mercedes,47.0,0 days 00:01:35.805000,HARD,16.0,3.0,,,True,95.805,95.065,0.7400000000000091,False
RUS,Mercedes,48.0,0 days 00:01:36.059000,HARD,17.0,3.0,,,True,96.059,95.065,0.9939999999999998,False
RUS,Mercedes,49.0,0 days 00:01:35.954000,HARD,18.0,3.0,,,True,95.954,95.065,0.8889999999999958,False
RUS,Mercedes,50.0,0 days 00:01:36.181000,HARD,19.0,3.0,,,True,96.181,95.065,1.1159999999999997,False
RUS,Mercedes,51.0,0 days 00:01:35.852000,HARD,20.0,3.0,,,True,95.852,95.065,0.7870000000000061,False
RUS,Mercedes,52.0,0 days 00:01:36.186000,HARD,21.0,3.0,,,True,96.186,95.065,1.1210000000000093,False
RUS,Mercedes,53.0,0 days 00:01:35.979000,HARD,22.0,3.0,,,True,95.979,95.065,0.9140000000000015,False
RUS,Mercedes,54.0,0 days 00:01:36.013000,HARD,23.0,3.0,,,True,96.013,95.065,0.9480000000000075,False
RUS,Mercedes,55.0,0 days 00:01:36.151000,HARD,24.0,3.0,,,True,96.151,95.065,1.0859999999999985,False
RUS,Mercedes,56.0,0 days 00:01:36.350000,HARD,25.0,3.0,,,True,96.35,95.065,1.2849999999999966,False
RUS,Mercedes,57.0,0 days 00:01:36.440000,HARD,26.0,3.0,,,True,96.44,95.065,1.375,False
NOR,McLaren,2.0,0 days 00:01:38.010000,SOFT,5.0,1.0,,,True,98.01,97.45,0.5600000000000023,False
NOR,McLaren,3.0,0 days 00:01:37.787000,SOFT,6.0,1.0,,,True,97.787,97.45,0.3370000000000033,False
NOR,McLaren,4.0,0 days 00:01:37.450000,SOFT,7.0,1.0,,,True,97.45,97.45,0.0,False
NOR,McLaren,5.0,0 days 00:01:37.794000,SOFT,8.0,1.0,,,True,97.794,97.45,0.3439999999999941,False
NOR,McLaren,6.0,0 days 00:01:37.896000,SOFT,9.0,1.0,,,True,97.896,97.45,0.44599999999999795,False
NOR,McLaren,7.0,0 days 00:01:37.860000,SOFT,10.0,1.0,,,True,97.86,97.45,0.4099999999999966,False
NOR,McLaren,8.0,0 days 00:01:38.134000,SOFT,11.0,1.0,,,True,98.134,97.45,0.6839999999999975,False
NOR,McLaren,9.0,0 days 00:01:38.064000,SOFT,12.0,1.0,,,True,98.064,97.45,0.6139999999999901,False
NOR,McLaren,10.0,0 days 00:01:37.936000,SOFT,13.0,1.0,,,True,97.936,97.45,0.4860000000000042,False
NOR,McLaren,11.0,0 days 00:01:38.172000,SOFT,14.0,1.0,,,True,98.172,97.45,0.7219999999999942,False
NOR,McLaren,12.0,0 days 00:01:38.082000,SOFT,15.0,1.0,,,True,98.082,97.45,0.6319999999999908,False
NOR,McLaren,15.0,0 days 00:01:36.912000,HARD,2.0,2.0,,,True,96.912,96.416,0.4960000000000093,False
NOR,McLaren,16.0,0 days 00:01:36.565000,HARD,3.0,2.0,,,True,96.565,96.416,0.1490000000000009,False
NOR,McLaren,17.0,0 days 00:01:36.776000,HARD,4.0,2.0,,,True,96.776,96.416,0.35999999999999943,False
NOR,McLaren,18.0,0 days 00:01:36.508000,HARD,5.0,2.0,,,True,96.508,96.416,0.09199999999999875,False
NOR,McLaren,19.0,0 days 00:01:36.416000,HARD,6.0,2.0,,,True,96.416,96.416,0.0,False
NOR,McLaren,20.0,0 days 00:01:36.501000,HARD,7.0,2.0,,,True,96.501,96.416,0.08500000000000796,False
NOR,McLaren,21.0,0 days 00:01:36.620000,HARD,8.0,2.0,,,True,96.62,96.416,0.20400000000000773,False
NOR,McLaren,22.0,0 days 00:01:36.668000,HARD,9.0,2.0,,,True,96.668,96.416,0.25200000000000955,False
NOR,McLaren,23.0,0 days 00:01:36.696000,HARD,10.0,2.0,,,True,96.696,96.416,0.28000000000000114,False
NOR,McLaren,24.0,0 days 00:01:36.823000,HARD,11.0,2.0,,,True,96.823,96.416,0.4069999999999965,False
NOR,McLaren,25.0,0 days 00:01:36.730000,HARD,12.0,2.0,,,True,96.73,96.416,0.31400000000000716,False
NOR,McLaren,26.0,0 days 00:01:36.566000,HARD,13.0,2.0,,,True,96.566,96.416,0.15000000000000568,False
NOR,McLaren,27.0,0 days 00:01:36.726000,HARD,14.0,2.0,,,True,96.726,96.416,0.3100000000000023,False
NOR,McLaren,28.0,0 days 00:01:37.018000,HARD,15.0,2.0,,,True,97.018,96.416,0.6020000000000039,False
NOR,McLaren,29.0,0 days 00:01:37.041000,HARD,16.0,2.0,,,True,97.041,96.416,0.625,False
NOR,McLaren,30.0,0 days 00:01:36.986000,HARD,17.0,2.0,,,True,96.986,96.416,0.5700000000000074,False
NOR,McLaren,31.0,0 days 00:01:37.083000,HARD,18.0,2.0,,,True,97.083,96.416,0.6670000000000016,False
NOR,McLaren,32.0,0 days 00:01:37.171000,HARD,19.0,2.0,,,True,97.171,96.416,0.7550000000000097,False
NOR,McLaren,35.0,0 days 00:01:34.476000,HARD,2.0,3.0,,,True,94.476,94.476,0.0,False
NOR,McLaren,36.0,0 days 00:01:35.690000,HARD,3.0,3.0,,,True,95.69,94.476,1.2139999999999986,False
NOR,McLaren,37.0,0 days 00:01:35.067000,HARD,4.0,3.0,,,True,95.067,94.476,0.590999999999994,False
NOR,McLaren,38.0,0 days 00:01:35.149000,HARD,5.0,3.0,,,True,95.149,94.476,0.6730000000000018,False
NOR,McLaren,39.0,0 days 00:01:34.880000,HARD,6.0,3.0,,,True,94.88,94.476,0.40399999999999636,False
NOR,McLaren,40.0,0 days 00:01:35.276000,HARD,7.0,3.0,,,True,95.276,94.476,0.7999999999999972,False
NOR,McLaren,41.0,0 days 00:01:35.069000,HARD,8.0,3.0,,,True,95.069,94.476,0.5930000000000035,False
NOR,McLaren,42.0,0 days 00:01:35.165000,HARD,9.0,3.0,,,True,95.165,94.476,0.6890000000000072,False
NOR,McLaren,43.0,0 days 00:01:35.295000,HARD,10.0,3.0,,,True,95.295,94.476,0.8190000000000026,False
NOR,McLaren,44.0,0 days 00:01:35.346000,HARD,11.0,3.0,,,True,95.346,94.476,0.8700000000000045,False
NOR,McLaren,45.0,0 days 00:01:35.338000,HARD,12.0,3.0,,,True,95.338,94.476,0.8619999999999948,False
NOR,McLaren,46.0,0 days 00:01:35.371000,HARD,13.0,3.0,,,True,95.371,94.476,0.894999999999996,False
NOR,McLaren,47.0,0 days 00:01:35.485000,HARD,14.0,3.0,,,True,95.485,94.476,1.0090000000000003,False
NOR,McLaren,48.0,0 days 00:01:35.717000,HARD,15.0,3.0,,,True,95.717,94.476,1.2409999999999997,False
NOR,McLaren,49.0,0 days 00:01:35.674000,HARD,16.0,3.0,,,True,95.674,94.476,1.1980000000000075,False
NOR,McLaren,50.0,0 days 00:01:35.657000,HARD,17.0,3.0,,,True,95.657,94.476,1.1809999999999974,False
NOR,McLaren,51.0,0 days 00:01:36.038000,HARD,18.0,3.0,,,True,96.038,94.476,1.5619999999999976,False
NOR,McLaren,52.0,0 days 00:01:35.922000,HARD,19.0,3.0,,,True,95.922,94.476,1.445999999999998,False
NOR,McLaren,53.0,0 days 00:01:35.782000,HARD,20.0,3.0,,,True,95.782,94.476,1.3059999999999974,False
NOR,McLaren,54.0,0 days 00:01:35.934000,HARD,21.0,3.0,,,True,95.934,94.476,1.4579999999999984,False
NOR,McLaren,55.0,0 days 00:01:36.223000,HARD,22.0,3.0,,,True,96.223,94.476,1.7469999999999999,False
NOR,McLaren,56.0,0 days 00:01:35.976000,HARD,23.0,3.0,,,True,95.976,94.476,1.5,False
NOR,McLaren,57.0,0 days 00:01:36.582000,HARD,24.0,3.0,,,True,96.582,94.476,2.1059999999999945,False
HAM,Mercedes,2.0,0 days 00:01:38.273000,SOFT,5.0,1.0,,,True,98.273,97.839,0.4339999999999975,False
HAM,Mercedes,3.0,0 days 00:01:38.303000,SOFT,6.0,1.0,,,True,98.303,97.839,0.46399999999999864,False
HAM,Mercedes,4.0,0 days 00:01:38.287000,SOFT,7.0,1.0,,,True,98.287,97.839,0.4480000000000075,False
HAM,Mercedes,5.0,0 days 00:01:38.350000,SOFT,8.0,1.0,,,True,98.35,97.839,0.5109999999999957,False
HAM,Mercedes,6.0,0 days 00:01:38.183000,SOFT,9.0,1.0,,,True,98.183,97.839,0.3440000000000083,False
HAM,Mercedes,7.0,0 days 00:01:37.839000,SOFT,10.0,1.0,,,True,97.839,97.839,0.0,False
HAM,Mercedes,8.0,0 days 00:01:38.221000,SOFT,11.0,1.0,,,True,98.221,97.839,0.382000000000005,False
HAM,Mercedes,9.0,0 days 00:01:38.645000,SOFT,12.0,1.0,,,True,98.645,97.839,0.8059999999999974,False
HAM,Mercedes,10.0,0 days 00:01:38.037000,SOFT,13.0,1.0,,,True,98.037,97.839,0.1980000000000075,False
HAM,Mercedes,11.0,0 days 00:01:38.236000,SOFT,14.0,1.0,,,True,98.236,97.839,0.39700000000000557,False
HAM,Mercedes,14.0,0 days 00:01:37.178000,HARD,2.0,2.0,,,True,97.178,96.264,0.9140000000000015,False
HAM,Mercedes,15.0,0 days 00:01:37.264000,HARD,3.0,2.0,,,True,97.264,96.264,1.0,False
HAM,Mercedes,16.0,0 days 00:01:37.091000,HARD,4.0,2.0,,,True,97.091,96.264,0.8269999999999982,False
HAM,Mercedes,17.0,0 days 00:01:37.111000,HARD,5.0,2.0,,,True,97.111,96.264,0.8470000000000084,False
HAM,Mercedes,18.0,0 days 00:01:36.850000,HARD,6.0,2.0,,,True,96.85,96.264,0.5859999999999985,False
HAM,Mercedes,19.0,0 days 00:01:36.694000,HARD,7.0,2.0,,,True,96.694,96.264,0.4300000000000068,False
HAM,Mercedes,20.0,0 days 00:01:36.264000,HARD,8.0,2.0,,,True,96.264,96.264,0.0,False
HAM,Mercedes,21.0,0 days 00:01:36.510000,HARD,9.0,2.0,,,True,96.51,96.264,0.24600000000000932,False
HAM,Mercedes,22.0,0 days 00:01:36.633000,HARD,10.0,2.0,,,True,96.633,96.264,0.3689999999999998,False
HAM,Mercedes,23.0,0 days 00:01:36.717000,HARD,11.0,2.0,,,True,96.717,96.264,0.45300000000000296,False
HAM,Mercedes,24.0,0 days 00:01:36.666000,HARD,12.0,2.0,,,True,96.666,96.264,0.402000000000001,False
HAM,Mercedes,25.0,0 days 00:01:36.919000,HARD,13.0,2.0,,,True,96.919,96.264,0.6550000000000011,False
HAM,Mercedes,26.0,0 days 00:01:36.714000,HARD,14.0,2.0,,,True,96.714,96.264,0.45000000000000284,False
HAM,Mercedes,27.0,0 days 00:01:37.201000,HARD,15.0,2.0,,,True,97.201,96.264,0.9369999999999976,False
HAM,Mercedes,28.0,0 days 00:01:36.692000,HARD,16.0,2.0,,,True,96.692,96.264,0.42799999999999727,False
HAM,Mercedes,29.0,0 days 00:01:36.786000,HARD,17.0,2.0,,,True,96.786,96.264,0.5220000000000056,False
HAM,Mercedes,30.0,0 days 00:01:37.244000,HARD,18.0,2.0,,,True,97.244,96.264,0.980000000000004,False
HAM,Mercedes,31.0,0 days 00:01:36.975000,HARD,19.0,2.0,,,True,96.975,96.264,0.7109999999999985,False
HAM,Mercedes,32.0,0 days 00:01:37.325000,HARD,20.0,2.0,,,True,97.325,96.264,1.061000000000007,False
HAM,Mercedes,35.0,0 days 00:01:35.489000,HARD,2.0,3.0,,,True,95.489,94.722,0.7670000000000101,False
HAM,Mercedes,36.0,0 days 00:01:35.279000,HARD,3.0,3.0,,,True,95.279,94.722,0.5570000000000022,False
HAM,Mercedes,37.0,0 days 00:01:35.597000,HARD,4.0,3.0,,,True,95.597,94.722,0.875,False
HAM,Mercedes,38.0,0 days 00:01:34.966000,HARD,5.0,3.0,,,True,94.966,94.722,0.24399999999999977,False
HAM,Mercedes,39.0,0 days 00:01:34.722000,HARD,6.0,3.0,,,True,94.722,94.722,0.0,False
HAM,Mercedes,40.0,0 days 00:01:35.041000,HARD,7.0,3.0,,,True,95.041,94.722,0.3190000000000026,False
HAM,Mercedes,41.0,0 days 00:01:34.940000,HARD,8.0,3.0,,,True,94.94,94.722,0.21800000000000352,False
HAM,Mercedes,42.0,0 days 00:01:34.996000,HARD,9.0,3.0,,,True,94.996,94.722,0.2740000000000009,False
HAM,Mercedes,43.0,0 days 00:01:34.935000,HARD,10.0,3.0,,,True,94.935,94.722,0.21300000000000807,False
HAM,Mercedes,44.0,0 days 00:01:35.169000,HARD,11.0,3.0,,,True,95.169,94.722,0.44700000000000273,False
HAM,Mercedes,45.0,0 days 00:01:35.184000,HARD,12.0,3.0,,,True,95.184,94.722,0.4620000000000033,False
HAM,Mercedes,46.0,0 days 00:01:35.285000,HARD,13.0,3.0,,,True,95.285,94.722,0.5630000000000024,False
HAM,Mercedes,47.0,0 days 00:01:35.226000,HARD,14.0,3.0,,,True,95.226,94.722,0.5040000000000049,False
HAM,Mercedes,48.0,0 days 00:01:36.165000,HARD,15.0,3.0,,,True,96.165,94.722,1.443000000000012,False
HAM,Mercedes,49.0,0 days 00:01:35.914000,HARD,16.0,3.0,,,True,95.914,94.722,1.1920000000000073,False
HAM,Mercedes,50.0,0 days 00:01:35.612000,HARD,17.0,3.0,,,True,95.612,94.722,0.8900000000000006,False
HAM,Mercedes,51.0,0 days 00:01:35.532000,HARD,18.0,3.0,,,True,95.532,94.722,0.8100000000000023,False
HAM,Mercedes,52.0,0 days 00:01:35.479000,HARD,19.0,3.0,,,True,95.479,94.722,0.757000000000005,False
HAM,Mercedes,53.0,0 days 00:01:35.550000,HARD,20.0,3.0,,,True,95.55,94.722,0.828000000000003,False
HAM,Mercedes,54.0,0 days 00:01:35.974000,HARD,21.0,3.0,,,True,95.974,94.722,1.2520000000000095,False
HAM,Mercedes,55.0,0 days 00:01:35.633000,HARD,22.0,3.0,,,True,95.633,94.722,0.9110000000000014,False
HAM,Mercedes,56.0,0 days 00:01:35.706000,HARD,23.0,3.0,,,True,95.706,94.722,0.9840000000000089,False
HAM,Mercedes,57.0,0 days 00:01:36.138000,HARD,24.0,3.0,,,True,96.138,94.722,1.416000000000011,False
PIA,McLaren,2.0,0 days 00:01:38.382000,SOFT,5.0,1.0,,,True,98.382,97.859,0.5230000000000103,False
PIA,McLaren,3.0,0 days 00:01:38.258000,SOFT,6.0,1.0,,,True,98.258,97.859,0.3990000000000009,False
PIA,McLaren,4.0,0 days 00:01:37.897000,SOFT,7.0,1.0,,,True,97.897,97.859,0.038000000000010914,False
PIA,McLaren,5.0,0 days 00:01:37.859000,SOFT,8.0,1.0,,,True,97.859,97.859,0.0,False
PIA,McLaren,6.0,0 days 00:01:37.955000,SOFT,9.0,1.0,,,True,97.955,97.859,0.09600000000000364,False
PIA,McLaren,7.0,0 days 00:01:37.984000,SOFT,10.0,1.0,,,True,97.984,97.859,0.125,False
PIA,McLaren,8.0,0 days 00:01:37.956000,SOFT,11.0,1.0,,,True,97.956,97.859,0.09700000000000841,False
PIA,McLaren,9.0,0 days 00:01:38.096000,SOFT,12.0,1.0,,,True,98.096,97.859,0.23700000000000898,False
PIA,McLaren,10.0,0 days 00:01:38.073000,SOFT,13.0,1.0,,,True,98.073,97.859,0.21399999999999864,False
PIA,McLaren,11.0,0 days 00:01:38.397000,SOFT,14.0,1.0,,,True,98.397,97.859,0.5380000000000109,False
PIA,McLaren,14.0,0 days 00:01:36.796000,HARD,2.0,2.0,,,True,96.796,96.427,0.3689999999999998,False
PIA,McLaren,15.0,0 days 00:01:36.823000,HARD,3.0,2.0,,,True,96.823,96.427,0.3959999999999866,False
PIA,McLaren,16.0,0 days 00:01:36.427000,HARD,4.0,2.0,,,True,96.427,96.427,0.0,False
PIA,McLaren,17.0,0 days 00:01:36.872000,HARD,5.0,2.0,,,True,96.872,96.427,0.4449999999999932,False
PIA,McLaren,18.0,0 days 00:01:37.095000,HARD,6.0,2.0,,,True,97.095,96.427,0.6679999999999922,False
PIA,McLaren,19.0,0 days 00:01:36.577000,HARD,7.0,2.0,,,True,96.577,96.427,0.14999999999999147,False
PIA,McLaren,20.0,0 days 00:01:36.644000,HARD,8.0,2.0,,,True,96.644,96.427,0.21699999999999875,False
PIA,McLaren,21.0,0 days 00:01:36.733000,HARD,9.0,2.0,,,True,96.733,96.427,0.3059999999999974,False
PIA,McLaren,22.0,0 days 00:01:36.555000,HARD,10.0,2.0,,,True,96.555,96.427,0.1280000000000001,False
PIA,McLaren,23.0,0 days 00:01:36.680000,HARD,11.0,2.0,,,True,96.68,96.427,0.2530000000000001,False
PIA,McLaren,24.0,0 days 00:01:36.884000,HARD,12.0,2.0,,,True,96.884,96.427,0.45699999999999363,False
PIA,McLaren,25.0,0 days 00:01:37.008000,HARD,13.0,2.0,,,True,97.008,96.427,0.5809999999999889,False
PIA,McLaren,26.0,0 days 00:01:36.882000,HARD,14.0,2.0,,,True,96.882,96.427,0.4549999999999983,False
PIA,McLaren,27.0,0 days 00:01:36.905000,HARD,15.0,2.0,,,True,96.905,96.427,0.47799999999999443,False
PIA,McLaren,28.0,0 days 00:01:36.905000,HARD,16.0,2.0,,,True,96.905,96.427,0.47799999999999443,False
PIA,McLaren,29.0,0 days 00:01:37.179000,HARD,17.0,2.0,,,True,97.179,96.427,0.7519999999999953,False
PIA,McLaren,30.0,0 days 00:01:37.177000,HARD,18.0,2.0,,,True,97.177,96.427,0.75,False
PIA,McLaren,31.0,0 days 00:01:37.570000,HARD,19.0,2.0,,,True,97.57,96.427,1.1429999999999865,False
PIA,McLaren,32.0,0 days 00:01:37.163000,HARD,20.0,2.0,,,True,97.163,96.427,0.73599999999999,False
PIA,McLaren,33.0,0 days 00:01:37.088000,HARD,21.0,2.0,,,True,97.088,96.427,0.6609999999999872,False
PIA,McLaren,36.0,0 days 00:01:35.153000,HARD,2.0,3.0,,,True,95.153,94.774,0.3790000000000049,False
PIA,McLaren,37.0,0 days 00:01:34.774000,HARD,3.0,3.0,,,True,94.774,94.774,0.0,False
PIA,McLaren,38.0,0 days 00:01:35.298000,HARD,4.0,3.0,,,True,95.298,94.774,0.5240000000000009,False
PIA,McLaren,39.0,0 days 00:01:34.983000,HARD,5.0,3.0,,,True,94.983,94.774,0.20900000000000318,False
PIA,McLaren,40.0,0 days 00:01:35.005000,HARD,6.0,3.0,,,True,95.005,94.774,0.23099999999999454,False
PIA,McLaren,41.0,0 days 00:01:35.109000,HARD,7.0,3.0,,,True,95.109,94.774,0.33499999999999375,False
PIA,McLaren,42.0,0 days 00:01:35.341000,HARD,8.0,3.0,,,True,95.341,94.774,0.5669999999999931,False
PIA,McLaren,43.0,0 days 00:01:35.258000,HARD,9.0,3.0,,,True,95.258,94.774,0.48399999999999466,False
PIA,McLaren,44.0,0 days 00:01:35.238000,HARD,10.0,3.0,,,True,95.238,94.774,0.46399999999999864,False
PIA,McLaren,45.0,0 days 00:01:35.306000,HARD,11.0,3.0,,,True,95.306,94.774,0.5319999999999965,False
PIA,McLaren,46.0,0 days 00:01:35.296000,HARD,12.0,3.0,,,True,95.296,94.774,0.5220000000000056,False
PIA,McLaren,47.0,0 days 00:01:35.376000,HARD,13.0,3.0,,,True,95.376,94.774,0.6020000000000039,False
PIA,McLaren,48.0,0 days 00:01:35.702000,HARD,14.0,3.0,,,True,95.702,94.774,0.9279999999999973,False
PIA,McLaren,49.0,0 days 00:01:35.653000,HARD,15.0,3.0,,,True,95.653,94.774,0.8790000000000049,False
PIA,McLaren,50.0,0 days 00:01:35.984000,HARD,16.0,3.0,,,True,95.984,94.774,1.2099999999999937,False
PIA,McLaren,51.0,0 days 00:01:35.800000,HARD,17.0,3.0,,,True,95.8,94.774,1.0259999999999962,False
PIA,McLaren,52.0,0 days 00:01:36.024000,HARD,18.0,3.0,,,True,96.024,94.774,1.25,False
PIA,McLaren,53.0,0 days 00:01:35.739000,HARD,19.0,3.0,,,True,95.739,94.774,0.9650000000000034,False
PIA,McLaren,54.0,0 days 00:01:36.107000,HARD,20.0,3.0,,,True,96.107,94.774,1.3329999999999984,False
PIA,McLaren,55.0,0 days 00:01:35.973000,HARD,21.0,3.0,,,True,95.973,94.774,1.198999999999998,False
PIA,McLaren,56.0,0 days 00:01:36.100000,HARD,22.0,3.0,,,True,96.1,94.774,1.3259999999999934,False
PIA,McLaren,57.0,0 days 00:01:35.920000,HARD,23.0,3.0,,,True,95.92,94.774,1.1460000000000008,False
ALO,Aston Martin,2.0,0 days 00:01:38.020000,SOFT,5.0,1.0,,,True,98.02,97.776,0.24399999999999977,False
ALO,Aston Martin,3.0,0 days 00:01:39.046000,SOFT,6.0,1.0,,,True,99.046,97.776,1.2700000000000102,False
ALO,Aston Martin,4.0,0 days 00:01:37.776000,SOFT,7.0,1.0,,,True,97.776,97.776,0.0,False
ALO,Aston Martin,5.0,0 days 00:01:39.292000,SOFT,8.0,1.0,,,True,99.292,97.776,1.5160000000000053,False
ALO,Aston Martin,6.0,0 days 00:01:38.053000,SOFT,9.0,1.0,,,True,98.053,97.776,0.277000000000001,False
ALO,Aston Martin,7.0,0 days 00:01:38.008000,SOFT,10.0,1.0,,,True,98.008,97.776,0.23199999999999932,False
ALO,Aston Martin,8.0,0 days 00:01:38.103000,SOFT,11.0,1.0,,,True,98.103,97.776,0.3269999999999982,False
ALO,Aston Martin,9.0,0 days 00:01:38.896000,SOFT,12.0,1.0,,,True,98.896,97.776,1.1200000000000045,False
ALO,Aston Martin,10.0,0 days 00:01:39.325000,SOFT,13.0,1.0,,,True,99.325,97.776,1.5490000000000066,False
ALO,Aston Martin,11.0,0 days 00:01:38.554000,SOFT,14.0,1.0,,,True,98.554,97.776,0.7780000000000058,False
ALO,Aston Martin,12.0,0 days 00:01:38.543000,SOFT,15.0,1.0,,,True,98.543,97.776,0.7670000000000101,False
ALO,Aston Martin,13.0,0 days 00:01:38.587000,SOFT,16.0,1.0,,,True,98.587,97.776,0.811000000000007,False
ALO,Aston Martin,14.0,0 days 00:01:38.612000,SOFT,17.0,1.0,,,True,98.612,97.776,0.8359999999999985,False
ALO,Aston Martin,17.0,0 days 00:01:36.970000,HARD,2.0,2.0,,,True,96.97,96.799,0.17099999999999227,False
ALO,Aston Martin,18.0,0 days 00:01:37.361000,HARD,3.0,2.0,,,True,97.361,96.799,0.5619999999999976,False
ALO,Aston Martin,19.0,0 days 00:01:37.072000,HARD,4.0,2.0,,,True,97.072,96.799,0.27299999999999613,False
ALO,Aston Martin,20.0,0 days 00:01:37.357000,HARD,5.0,2.0,,,True,97.357,96.799,0.5579999999999927,False
ALO,Aston Martin,21.0,0 days 00:01:37.342000,HARD,6.0,2.0,,,True,97.342,96.799,0.5429999999999922,False
ALO,Aston Martin,22.0,0 days 00:01:37.122000,HARD,7.0,2.0,,,True,97.122,96.799,0.3229999999999933,False
ALO,Aston Martin,23.0,0 days 00:01:37.265000,HARD,8.0,2.0,,,True,97.265,96.799,0.465999999999994,False
ALO,Aston Martin,24.0,0 days 00:01:37.046000,HARD,9.0,2.0,,,True,97.046,96.799,0.2469999999999999,False
ALO,Aston Martin,25.0,0 days 00:01:37.179000,HARD,10.0,2.0,,,True,97.179,96.799,0.37999999999999545,False
ALO,Aston Martin,26.0,0 days 00:01:37.638000,HARD,11.0,2.0,,,True,97.638,96.799,0.8389999999999986,False
